County,TotalPrecipitation_inches,WaterYear,x_coord,y_coord
Glen,76.91,1969,-122.8578731,39.73542903
Glen,67.25,1970,-122.8578731,39.73542903
Glen,74.83,1971,-122.8578731,39.73542903
Glen,59.7,1972,-122.8578731,39.73542903
Glen,65.48,1973,-122.8578731,39.73542903
Glen,84.2,1974,-122.8578731,39.73542903
Glen,71.45,1975,-122.8578731,39.73542903
Glen,43.62,1976,-122.8578731,39.73542903
Glen,29.62,1977,-122.8578731,39.73542903
Glen,75.65,1978,-122.8578731,39.73542903
Glen,45.01,1979,-122.8578731,39.73542903
Glen,72.34,1980,-122.8578731,39.73542903
Glen,40.2,1981,-122.8578731,39.73542903
Glen,88.7,1982,-122.8578731,39.73542903
Glen,96.95,1983,-122.8578731,39.73542903
Glen,71.75,1984,-122.8578731,39.73542903
Glen,58.28,1985,-122.8578731,39.73542903
Glen,72.7,1986,-122.8578731,39.73542903
Glen,47.2,1987,-122.8578731,39.73542903
Glen,45.45,1988,-122.8578731,39.73542903
Glen,58.4,1989,-122.8578731,39.73542903
Glen,40.95,1990,-122.8578731,39.73542903
Glen,37.09,1991,-122.8578731,39.73542903
Glen,44.45,1992,-122.8578731,39.73542903
Glen,80.96,1993,-122.8578731,39.73542903
Glen,35.58,1994,-122.8578731,39.73542903
Glen,93.75,1995,-122.8578731,39.73542903
Glen,84.05,1996,-122.8578731,39.73542903
Glen,85.43,1997,-122.8578731,39.73542903
Glen,93.3,1998,-122.8578731,39.73542903
Glen,68.57,1999,-122.8578731,39.73542903
Glen,53.25,2000,-122.8578731,39.73542903
Glen,41.7,2001,-122.8578731,39.73542903
Glen,53.95,2002,-122.8578731,39.73542903
Glen,66.45,2003,-122.8578731,39.73542903
Glen,56.39,2004,-122.8578731,39.73542903
Glen,70.05,2005,-122.8578731,39.73542903
Glen,80.34,2006,-122.8578731,39.73542903
Glen,52.78,2007,-122.8578731,39.73542903
Glen,54.95,2008,-122.8578731,39.73542903
Glen,44.3,2009,-122.8578731,39.73542903
Glen,64.33,2010,-122.8578731,39.73542903
Glen,81.02,2011,-122.8578731,39.73542903
Glen,40.66,2012,-122.8578731,39.73542903
Glen,44.54,2013,-122.8578731,39.73542903
Glen,34.57,2014,-122.8578731,39.73542903
Glen,43.82,2015,-122.8578731,39.73542903
Glen,67.36,2016,-122.8578731,39.73542903
Glen,95.21,2017,-122.8578731,39.73542903
Glen,37.13,2018,-122.8578731,39.73542903
Glen,74.88,2019,-122.8578731,39.73542903
Glen,36.06,2020,-122.8578731,39.73542903
Glen,23.77,2021,-122.8578731,39.73542903
Glen,49.41,2022,-122.8578731,39.73542903
Glen,70.56,2023,-122.8578731,39.73542903
Tehama,20.0,1946,-122.8011914,40.16537873
Tehama,18.15,1947,-122.8011914,40.16537873
Tehama,26.25,1948,-122.8011914,40.16537873
Tehama,28.13,1949,-122.8011914,40.16537873
Tehama,23.19,1950,-122.8011914,40.16537873
Tehama,30.88,1951,-122.8011914,40.16537873
Tehama,39.69,1952,-122.8011914,40.16537873
Tehama,34.97,1953,-122.8011914,40.16537873
Tehama,35.45,1954,-122.8011914,40.16537873
Tehama,21.71,1955,-122.8011914,40.16537873
Tehama,47.15,1956,-122.8011914,40.16537873
Tehama,26.7,1957,-122.8011914,40.16537873
Tehama,50.62,1958,-122.8011914,40.16537873
Tehama,21.58,1959,-122.8011914,40.16537873
Tehama,24.22,1960,-122.8011914,40.16537873
Tehama,24.36,1961,-122.8011914,40.16537873
Tehama,22.58,1962,-122.8011914,40.16537873
Tehama,31.48,1963,-122.8011914,40.16537873
Tehama,17.54,1964,-122.8011914,40.16537873
Tehama,40.12,1965,-122.8011914,40.16537873
Tehama,23.35,1966,-122.8011914,40.16537873
Tehama,35.07,1967,-122.8011914,40.16537873
Tehama,29.8,1968,-122.8011914,40.16537873
Tehama,38.86,1969,-122.8011914,40.16537873
Tehama,36.46,1970,-122.8011914,40.16537873
Tehama,34.67,1971,-122.8011914,40.16537873
Tehama,21.49,1972,-122.8011914,40.16537873
Tehama,34.34,1973,-122.8011914,40.16537873
Tehama,47.03,1974,-122.8011914,40.16537873
Tehama,38.75,1975,-122.8011914,40.16537873
Tehama,16.64,1976,-122.8011914,40.16537873
Tehama,17.73,1977,-122.8011914,40.16537873
Tehama,40.48,1978,-122.8011914,40.16537873
Tehama,24.68,1979,-122.8011914,40.16537873
Tehama,34.24,1980,-122.8011914,40.16537873
Tehama,22.75,1981,-122.8011914,40.16537873
Tehama,32.55,1982,-122.8011914,40.16537873
Tehama,56.65,1983,-122.8011914,40.16537873
Tehama,30.6,1984,-122.8011914,40.16537873
Tehama,28.88,1985,-122.8011914,40.16537873
Tehama,37.75,1986,-122.8011914,40.16537873
Tehama,20.6,1987,-122.8011914,40.16537873
Tehama,26.1,1988,-122.8011914,40.16537873
Tehama,25.6,1989,-122.8011914,40.16537873
Tehama,21.8,1990,-122.8011914,40.16537873
Tehama,22.05,1991,-122.8011914,40.16537873
Tehama,17.27,1992,-122.8011914,40.16537873
Tehama,38.8,1993,-122.8011914,40.16537873
Tehama,19.31,1994,-122.8011914,40.16537873
Tehama,50.52,1995,-122.8011914,40.16537873
Tehama,35.85,1996,-122.8011914,40.16537873
Tehama,30.35,1997,-122.8011914,40.16537873
Tehama,56.85,1998,-122.8011914,40.16537873
Tehama,26.35,1999,-122.8011914,40.16537873
Tehama,31.57,2000,-122.8011914,40.16537873
Tehama,19.65,2001,-122.8011914,40.16537873
Tehama,28.1,2002,-122.8011914,40.16537873
Tehama,37.45,2003,-122.8011914,40.16537873
Tehama,28.53,2004,-122.8011914,40.16537873
Tehama,38.5,2005,-122.8011914,40.16537873
Tehama,41.55,2006,-122.8011914,40.16537873
Tehama,17.0,2007,-122.8011914,40.16537873
Tehama,18.82,2008,-122.8011914,40.16537873
Tehama,12.8,2009,-122.8011914,40.16537873
Tehama,29.78,2010,-122.8011914,40.16537873
Tehama,33.08,2011,-122.8011914,40.16537873
Tehama,17.91,2012,-122.8011914,40.16537873
Tehama,22.83,2013,-122.8011914,40.16537873
Tehama,13.82,2014,-122.8011914,40.16537873
Tehama,23.05,2015,-122.8011914,40.16537873
Tehama,34.75,2016,-122.8011914,40.16537873
Tehama,43.7,2017,-122.8011914,40.16537873
Tehama,14.6,2018,-122.8011914,40.16537873
Tehama,41.15,2019,-122.8011914,40.16537873
Tehama,12.21,2020,-122.8011914,40.16537873
Tehama,42.62,2020,-122.8011914,40.16537873
Tehama,34.48,2021,-122.8011914,40.16537873
Tehama,26.34,2022,-122.8011914,40.16537873
Lassen,18.2,1991,-120.3575336,40.44736467
Lassen,14.2,1992,-120.3575336,40.44736467
Lassen,36.97,1993,-120.3575336,40.44736467
Lassen,19.68,1994,-120.3575336,40.44736467
Lassen,44.75,1995,-120.3575336,40.44736467
Lassen,42.07,1996,-120.3575336,40.44736467
Lassen,9.8,1997,-120.3575336,40.44736467
Lassen,17.35,1998,-120.3575336,40.44736467
Lassen,13.330000000000002,1999,-120.3575336,40.44736467
Lassen,9.31,2000,-120.3575336,40.44736467
Lassen,10.15,2001,-120.3575336,40.44736467
Lassen,18.700000000000003,2002,-120.3575336,40.44736467
Lassen,27.25,2003,-120.3575336,40.44736467
Lassen,24.9,2004,-120.3575336,40.44736467
Lassen,15.25,2005,-120.3575336,40.44736467
Lassen,26.23,2006,-120.3575336,40.44736467
Lassen,7.68,2007,-120.3575336,40.44736467
Lassen,9.35,2008,-120.3575336,40.44736467
Lassen,9.9,2009,-120.3575336,40.44736467
Lassen,11.06,2010,-120.3575336,40.44736467
Lassen,16.66,2011,-120.3575336,40.44736467
Lassen,5.19,2012,-120.3575336,40.44736467
Lassen,8.26,2013,-120.3575336,40.44736467
Lassen,5.53,2014,-120.3575336,40.44736467
Lassen,14.85,2015,-120.3575336,40.44736467
Lassen,12.17,2016,-120.3575336,40.44736467
Lassen,19.73,2017,-120.3575336,40.44736467
Lassen,11.49,2018,-120.3575336,40.44736467
Lassen,17.0,2019,-120.3575336,40.44736467
Lassen,8.81,2020,-120.3575336,40.44736467
Lassen,11.463333333333333,2021,-120.3575336,40.44736467
Lassen,14.116666666666667,2022,-120.3575336,40.44736467
Lassen,16.77,2023,-120.3575336,40.44736467
Shasta,68.17,1947,-121.9395853,41.1689058
Shasta,89.91,1948,-121.9395853,41.1689058
Shasta,60.55,1949,-121.9395853,41.1689058
Shasta,57.5,1950,-121.9395853,41.1689058
Shasta,109.7,1951,-121.9395853,41.1689058
Shasta,109.16,1952,-121.9395853,41.1689058
Shasta,88.5,1953,-121.9395853,41.1689058
Shasta,41.1,1954,-121.9395853,41.1689058
Shasta,64.4,1955,-121.9395853,41.1689058
Shasta,121.15,1956,-121.9395853,41.1689058
Shasta,69.7,1957,-121.9395853,41.1689058
Shasta,143.83,1958,-121.9395853,41.1689058
Shasta,75.85,1959,-121.9395853,41.1689058
Shasta,79.85,1960,-121.9395853,41.1689058
Shasta,83.5,1961,-121.9395853,41.1689058
Shasta,84.37,1962,-121.9395853,41.1689058
Shasta,116.14,1963,-121.9395853,41.1689058
Shasta,61.03,1964,-121.9395853,41.1689058
Shasta,102.75,1965,-121.9395853,41.1689058
Shasta,81.64,1966,-121.9395853,41.1689058
Shasta,113.39,1967,-121.9395853,41.1689058
Shasta,56.82,1968,-121.9395853,41.1689058
Shasta,115.89,1969,-121.9395853,41.1689058
Shasta,108.7,1970,-121.9395853,41.1689058
Shasta,98.12,1971,-121.9395853,41.1689058
Shasta,56.18,1972,-121.9395853,41.1689058
Shasta,86.99,1973,-121.9395853,41.1689058
Shasta,158.93,1974,-121.9395853,41.1689058
Shasta,87.35,1975,-121.9395853,41.1689058
Shasta,51.54,1976,-121.9395853,41.1689058
Shasta,22.25,1977,-121.9395853,41.1689058
Shasta,153.66,1978,-121.9395853,41.1689058
Shasta,46.24,1979,-121.9395853,41.1689058
Shasta,97.78,1980,-121.9395853,41.1689058
Shasta,62.45,1981,-121.9395853,41.1689058
Shasta,137.8,1982,-121.9395853,41.1689058
Shasta,139.03,1983,-121.9395853,41.1689058
Shasta,86.25,1984,-121.9395853,41.1689058
Shasta,47.64,1985,-121.9395853,41.1689058
Shasta,104.25,1986,-121.9395853,41.1689058
Shasta,58.77,1987,-121.9395853,41.1689058
Shasta,58.15,1988,-121.9395853,41.1689058
Shasta,70.1,1989,-121.9395853,41.1689058
Shasta,55.95,1990,-121.9395853,41.1689058
Shasta,42.84,1991,-121.9395853,41.1689058
Shasta,55.18,1992,-121.9395853,41.1689058
Shasta,111.15,1993,-121.9395853,41.1689058
Shasta,35.74,1994,-121.9395853,41.1689058
Shasta,136.28,1995,-121.9395853,41.1689058
Shasta,95.7,1996,-121.9395853,41.1689058
Shasta,106.9,1997,-121.9395853,41.1689058
Shasta,132.85,1998,-121.9395853,41.1689058
Shasta,77.9,1999,-121.9395853,41.1689058
Shasta,77.65,2000,-121.9395853,41.1689058
Shasta,59.15,2001,-121.9395853,41.1689058
Shasta,74.75,2002,-121.9395853,41.1689058
Shasta,87.8,2003,-121.9395853,41.1689058
Shasta,88.2,2004,-121.9395853,41.1689058
Shasta,86.7,2005,-121.9395853,41.1689058
Shasta,127.25,2006,-121.9395853,41.1689058
Shasta,57.47,2007,-121.9395853,41.1689058
Shasta,56.36,2008,-121.9395853,41.1689058
Shasta,86.25,2009,-121.9395853,41.1689058
Shasta,90.11,2010,-121.9395853,41.1689058
Shasta,102.34,2011,-121.9395853,41.1689058
Shasta,66.62,2012,-121.9395853,41.1689058
Shasta,83.57,2013,-121.9395853,41.1689058
Shasta,49.99,2014,-121.9395853,41.1689058
Shasta,69.93,2015,-121.9395853,41.1689058
Shasta,93.62,2016,-121.9395853,41.1689058
Shasta,153.8,2017,-121.9395853,41.1689058
Shasta,68.75,2018,-121.9395853,41.1689058
Shasta,109.18,2019,-121.9395853,41.1689058
Shasta,49.85,2020,-121.9395853,41.1689058
Shasta,31.49,2021,-121.9395853,41.1689058
Shasta,54.41,2022,-121.9395853,41.1689058
Shasta,97.78,2023,-121.9395853,41.1689058
Lassen,41.19,1959,-121.1003487,40.44495836
Lassen,44.12,1960,-121.1003487,40.44495836
Lassen,45.33,1961,-121.1003487,40.44495836
Lassen,50.65,1962,-121.1003487,40.44495836
Lassen,48.56,1963,-121.1003487,40.44495836
Lassen,41.51,1964,-121.1003487,40.44495836
Lassen,63.42,1965,-121.1003487,40.44495836
Lassen,37.12,1966,-121.1003487,40.44495836
Lassen,62.75,1967,-121.1003487,40.44495836
Lassen,46.72,1968,-121.1003487,40.44495836
Lassen,43.45,1969,-121.1003487,40.44495836
Lassen,55.33,1970,-121.1003487,40.44495836
Lassen,69.75,1971,-121.1003487,40.44495836
Lassen,53.42,1972,-121.1003487,40.44495836
Lassen,38.17,1973,-121.1003487,40.44495836
Lassen,78.27,1974,-121.1003487,40.44495836
Lassen,54.94,1975,-121.1003487,40.44495836
Lassen,35.96,1976,-121.1003487,40.44495836
Lassen,18.0,1977,-121.1003487,40.44495836
Lassen,50.25,1978,-121.1003487,40.44495836
Lassen,23.27,1979,-121.1003487,40.44495836
Lassen,42.33,1980,-121.1003487,40.44495836
Lassen,29.59,1981,-121.1003487,40.44495836
Lassen,78.84,1982,-121.1003487,40.44495836
Lassen,68.05,1983,-121.1003487,40.44495836
Lassen,45.06,1984,-121.1003487,40.44495836
Lassen,53.82,1985,-121.1003487,40.44495836
Lassen,48.43,1986,-121.1003487,40.44495836
Lassen,25.56,1987,-121.1003487,40.44495836
Lassen,28.31,1988,-121.1003487,40.44495836
Lassen,36.77,1989,-121.1003487,40.44495836
Lassen,30.25,1990,-121.1003487,40.44495836
Lassen,24.3,1991,-121.1003487,40.44495836
Lassen,26.0,1992,-121.1003487,40.44495836
Lassen,35.69,1993,-121.1003487,40.44495836
Lassen,34.38,1994,-121.1003487,40.44495836
Lassen,65.05,1995,-121.1003487,40.44495836
Lassen,42.78,1996,-121.1003487,40.44495836
Lassen,47.95,1997,-121.1003487,40.44495836
Lassen,53.5,1998,-121.1003487,40.44495836
Lassen,31.6,1999,-121.1003487,40.44495836
Lassen,31.2,2000,-121.1003487,40.44495836
Lassen,16.7,2001,-121.1003487,40.44495836
Lassen,28.9,2002,-121.1003487,40.44495836
Lassen,33.4,2003,-121.1003487,40.44495836
Lassen,31.05,2004,-121.1003487,40.44495836
Lassen,31.8,2005,-121.1003487,40.44495836
Lassen,55.85,2006,-121.1003487,40.44495836
Lassen,30.52,2007,-121.1003487,40.44495836
Lassen,20.99,2008,-121.1003487,40.44495836
Lassen,15.22,2009,-121.1003487,40.44495836
Lassen,28.11,2010,-121.1003487,40.44495836
Lassen,50.4,2011,-121.1003487,40.44495836
Lassen,18.24,2012,-121.1003487,40.44495836
Lassen,37.45,2013,-121.1003487,40.44495836
Lassen,23.23,2014,-121.1003487,40.44495836
Lassen,34.38,2015,-121.1003487,40.44495836
Lassen,45.76,2016,-121.1003487,40.44495836
Lassen,68.96,2017,-121.1003487,40.44495836
Lassen,34.72,2018,-121.1003487,40.44495836
Lassen,47.68,2019,-121.1003487,40.44495836
Lassen,27.36,2020,-121.1003487,40.44495836
Lassen,24.4225,2021,-121.1003487,40.44495836
Lassen,21.485,2022,-121.1003487,40.44495836
Lassen,18.5475,2023,-121.1003487,40.44495836
Modoc,15.61,1959,-120.7943374,41.23736078
Modoc,19.07,1960,-120.7943374,41.23736078
Modoc,19.3,1961,-120.7943374,41.23736078
Modoc,21.34,1962,-120.7943374,41.23736078
Modoc,31.12,1963,-120.7943374,41.23736078
Modoc,22.97,1964,-120.7943374,41.23736078
Modoc,31.91,1965,-120.7943374,41.23736078
Modoc,18.23,1966,-120.7943374,41.23736078
Modoc,25.88,1967,-120.7943374,41.23736078
Modoc,19.48,1968,-120.7943374,41.23736078
Modoc,30.26,1969,-120.7943374,41.23736078
Modoc,32.87,1970,-120.7943374,41.23736078
Modoc,41.86,1971,-120.7943374,41.23736078
Modoc,33.13,1972,-120.7943374,41.23736078
Modoc,26.16,1973,-120.7943374,41.23736078
Modoc,33.47,1974,-120.7943374,41.23736078
Modoc,33.33,1975,-120.7943374,41.23736078
Modoc,24.57,1976,-120.7943374,41.23736078
Modoc,18.81,1977,-120.7943374,41.23736078
Modoc,35.4,1978,-120.7943374,41.23736078
Modoc,24.02,1979,-120.7943374,41.23736078
Modoc,38.0,1980,-120.7943374,41.23736078
Modoc,23.0,1981,-120.7943374,41.23736078
Modoc,41.35,1982,-120.7943374,41.23736078
Modoc,40.73,1983,-120.7943374,41.23736078
Modoc,36.45,1984,-120.7943374,41.23736078
Modoc,26.75,1985,-120.7943374,41.23736078
Modoc,41.13,1986,-120.7943374,41.23736078
Modoc,21.91,1987,-120.7943374,41.23736078
Modoc,28.05,1988,-120.7943374,41.23736078
Modoc,31.65,1989,-120.7943374,41.23736078
Modoc,26.9,1990,-120.7943374,41.23736078
Modoc,25.65,1991,-120.7943374,41.23736078
Modoc,18.73,1992,-120.7943374,41.23736078
Modoc,45.24,1993,-120.7943374,41.23736078
Modoc,23.42,1994,-120.7943374,41.23736078
Modoc,45.91,1995,-120.7943374,41.23736078
Modoc,34.69,1996,-120.7943374,41.23736078
Modoc,33.02,1997,-120.7943374,41.23736078
Modoc,49.37,1998,-120.7943374,41.23736078
Modoc,33.8,1999,-120.7943374,41.23736078
Modoc,22.4,2000,-120.7943374,41.23736078
Modoc,20.05,2001,-120.7943374,41.23736078
Modoc,25.4,2002,-120.7943374,41.23736078
Modoc,26.11,2003,-120.7943374,41.23736078
Modoc,28.7,2004,-120.7943374,41.23736078
Modoc,35.55,2005,-120.7943374,41.23736078
Modoc,37.05,2006,-120.7943374,41.23736078
Modoc,24.52,2007,-120.7943374,41.23736078
Modoc,27.11,2008,-120.7943374,41.23736078
Modoc,8.85,2009,-120.7943374,41.23736078
Modoc,27.92,2010,-120.7943374,41.23736078
Modoc,41.05,2011,-120.7943374,41.23736078
Modoc,25.08,2012,-120.7943374,41.23736078
Modoc,25.38,2013,-120.7943374,41.23736078
Modoc,24.11,2014,-120.7943374,41.23736078
Modoc,27.45,2015,-120.7943374,41.23736078
Modoc,36.37,2016,-120.7943374,41.23736078
Modoc,41.2,2017,-120.7943374,41.23736078
Modoc,29.04,2018,-120.7943374,41.23736078
Modoc,39.11,2019,-120.7943374,41.23736078
Modoc,24.64,2020,-120.7943374,41.23736078
Modoc,18.05,2021,-120.7943374,41.23736078
Modoc,27.78,2022,-120.7943374,41.23736078
Modoc,36.53,2023,-120.7943374,41.23736078
Plumas,28.61,1960,-120.5714546,39.90169747
Plumas,20.87,1961,-120.5714546,39.90169747
Plumas,26.26,1962,-120.5714546,39.90169747
Plumas,49.14,1963,-120.5714546,39.90169747
Plumas,20.57,1964,-120.5714546,39.90169747
Plumas,47.44,1965,-120.5714546,39.90169747
Plumas,25.59,1966,-120.5714546,39.90169747
Plumas,45.16,1967,-120.5714546,39.90169747
Plumas,31.7,1968,-120.5714546,39.90169747
Plumas,53.64,1969,-120.5714546,39.90169747
Plumas,42.96,1970,-120.5714546,39.90169747
Plumas,48.37,1971,-120.5714546,39.90169747
Plumas,36.16,1972,-120.5714546,39.90169747
Plumas,33.85,1973,-120.5714546,39.90169747
Plumas,50.84,1974,-120.5714546,39.90169747
Plumas,41.94,1975,-120.5714546,39.90169747
Plumas,21.28,1976,-120.5714546,39.90169747
Plumas,15.86,1977,-120.5714546,39.90169747
Plumas,41.73,1978,-120.5714546,39.90169747
Plumas,28.42,1979,-120.5714546,39.90169747
Plumas,43.3,1980,-120.5714546,39.90169747
Plumas,25.32,1981,-120.5714546,39.90169747
Plumas,64.43,1982,-120.5714546,39.90169747
Plumas,59.67,1983,-120.5714546,39.90169747
Plumas,46.45,1984,-120.5714546,39.90169747
Plumas,27.19,1985,-120.5714546,39.90169747
Plumas,50.11,1986,-120.5714546,39.90169747
Plumas,18.74,1987,-120.5714546,39.90169747
Plumas,17.39,1988,-120.5714546,39.90169747
Plumas,41.36,1989,-120.5714546,39.90169747
Plumas,25.91,1990,-120.5714546,39.90169747
Plumas,26.25,1991,-120.5714546,39.90169747
Plumas,16.2,1992,-120.5714546,39.90169747
Plumas,48.51,1993,-120.5714546,39.90169747
Plumas,19.3,1994,-120.5714546,39.90169747
Plumas,63.01,1995,-120.5714546,39.90169747
Plumas,41.58,1996,-120.5714546,39.90169747
Plumas,50.15,1997,-120.5714546,39.90169747
Plumas,42.87,1998,-120.5714546,39.90169747
Plumas,42.2,1999,-120.5714546,39.90169747
Plumas,30.1,2000,-120.5714546,39.90169747
Plumas,17.3,2001,-120.5714546,39.90169747
Plumas,25.0,2002,-120.5714546,39.90169747
Plumas,33.2,2003,-120.5714546,39.90169747
Plumas,29.2,2004,-120.5714546,39.90169747
Plumas,33.7,2005,-120.5714546,39.90169747
Plumas,49.85,2006,-120.5714546,39.90169747
Plumas,24.41,2007,-120.5714546,39.90169747
Plumas,23.96,2008,-120.5714546,39.90169747
Plumas,34.85,2009,-120.5714546,39.90169747
Plumas,28.03,2010,-120.5714546,39.90169747
Plumas,49.49,2011,-120.5714546,39.90169747
Plumas,26.12,2012,-120.5714546,39.90169747
Plumas,35.07,2013,-120.5714546,39.90169747
Plumas,19.93,2014,-120.5714546,39.90169747
Plumas,26.8,2015,-120.5714546,39.90169747
Plumas,39.38,2016,-120.5714546,39.90169747
Plumas,63.84,2017,-120.5714546,39.90169747
Plumas,34.73,2018,-120.5714546,39.90169747
Plumas,44.16,2019,-120.5714546,39.90169747
Plumas,31.34,2020,-120.5714546,39.90169747
Plumas,36.723333333333336,2021,-120.5714546,39.90169747
Plumas,42.10666666666667,2022,-120.5714546,39.90169747
Plumas,47.49,2023,-120.5714546,39.90169747
